Modified;File
A;drivers/gpu/drm/nouveau/core/subdev/fuse/base.c
A;drivers/gpu/drm/nouveau/core/subdev/fuse/g80.c
A;drivers/gpu/drm/nouveau/core/subdev/fuse/gf100.c
A;drivers/gpu/drm/nouveau/core/subdev/fuse/gm107.c
A;drivers/gpu/drm/nouveau/core/subdev/fuse/priv.h
M;drivers/gpu/drm/nouveau/core/subdev/gpio/base.c
M;drivers/gpu/drm/nouveau/core/subdev/gpio/nv10.c
M;drivers/gpu/drm/nouveau/core/subdev/gpio/nv50.c
A;drivers/gpu/drm/nouveau/core/subdev/gpio/nv94.c
M;drivers/gpu/drm/nouveau/core/subdev/gpio/nvd0.c
M;drivers/gpu/drm/nouveau/core/subdev/gpio/nve0.c
M;drivers/gpu/drm/nouveau/core/subdev/gpio/priv.h
M;drivers/gpu/drm/nouveau/core/subdev/i2c/anx9805.c
M;drivers/gpu/drm/nouveau/core/subdev/i2c/aux.c
M;drivers/gpu/drm/nouveau/core/subdev/i2c/base.c
M;drivers/gpu/drm/nouveau/core/subdev/i2c/bit.c
A;drivers/gpu/drm/nouveau/core/subdev/i2c/gf117.c
M;drivers/gpu/drm/nouveau/core/subdev/i2c/nv04.c
M;drivers/gpu/drm/nouveau/core/subdev/i2c/nv4e.c
M;drivers/gpu/drm/nouveau/core/subdev/i2c/nv50.c
M;drivers/gpu/drm/nouveau/core/subdev/i2c/nv50.h
M;drivers/gpu/drm/nouveau/core/subdev/i2c/nv94.c
M;drivers/gpu/drm/nouveau/core/subdev/i2c/nvd0.c
A;drivers/gpu/drm/nouveau/core/subdev/i2c/nve0.c
A;drivers/gpu/drm/nouveau/core/subdev/i2c/pad.c
A;drivers/gpu/drm/nouveau/core/subdev/i2c/pad.h
A;drivers/gpu/drm/nouveau/core/subdev/i2c/padnv04.c
A;drivers/gpu/drm/nouveau/core/subdev/i2c/padnv94.c
A;drivers/gpu/drm/nouveau/core/subdev/i2c/port.h
A;drivers/gpu/drm/nouveau/core/subdev/i2c/priv.h
A;drivers/gpu/drm/nouveau/core/subdev/ibus/gk20a.c
M;drivers/gpu/drm/nouveau/core/subdev/ibus/nve0.c
M;drivers/gpu/drm/nouveau/core/subdev/instmem/base.c
M;drivers/gpu/drm/nouveau/core/subdev/instmem/nv04.c
M;drivers/gpu/drm/nouveau/core/subdev/instmem/nv04.h
M;drivers/gpu/drm/nouveau/core/subdev/instmem/nv40.c
M;drivers/gpu/drm/nouveau/core/subdev/instmem/nv50.c
A;drivers/gpu/drm/nouveau/core/subdev/instmem/priv.h
A;drivers/gpu/drm/nouveau/core/subdev/ltc/base.c
A;drivers/gpu/drm/nouveau/core/subdev/ltc/gf100.c
A;drivers/gpu/drm/nouveau/core/subdev/ltc/gk104.c
A;drivers/gpu/drm/nouveau/core/subdev/ltc/gm107.c
A;drivers/gpu/drm/nouveau/core/subdev/ltc/priv.h
D;drivers/gpu/drm/nouveau/core/subdev/ltcg/nvc0.c
M;drivers/gpu/drm/nouveau/core/subdev/mc/base.c
A;drivers/gpu/drm/nouveau/core/subdev/mc/gk20a.c
M;drivers/gpu/drm/nouveau/core/subdev/mc/nv04.c
A;drivers/gpu/drm/nouveau/core/subdev/mc/nv04.h
A;drivers/gpu/drm/nouveau/core/subdev/mc/nv40.c
M;drivers/gpu/drm/nouveau/core/subdev/mc/nv44.c
A;drivers/gpu/drm/nouveau/core/subdev/mc/nv4c.c
M;drivers/gpu/drm/nouveau/core/subdev/mc/nv50.c
A;drivers/gpu/drm/nouveau/core/subdev/mc/nv94.c
M;drivers/gpu/drm/nouveau/core/subdev/mc/nv98.c
M;drivers/gpu/drm/nouveau/core/subdev/mc/nvc0.c
A;drivers/gpu/drm/nouveau/core/subdev/mc/nvc3.c
A;drivers/gpu/drm/nouveau/core/subdev/mc/priv.h
M;drivers/gpu/drm/nouveau/core/subdev/mxm/base.c
M;drivers/gpu/drm/nouveau/core/subdev/mxm/nv50.c
A;drivers/gpu/drm/nouveau/core/subdev/pwr/base.c
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/arith.fuc
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/host.fuc
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/i2c_.fuc
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/idle.fuc
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/kernel.fuc
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/macros.fuc
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/memx.fuc
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/nv108.fuc
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/nv108.fuc.h
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/nva3.fuc
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/nva3.fuc.h
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/nvc0.fuc
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/nvc0.fuc.h
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/nvd0.fuc
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/nvd0.fuc.h
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/os.h
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/perf.fuc
A;drivers/gpu/drm/nouveau/core/subdev/pwr/fuc/test.fuc
A;drivers/gpu/drm/nouveau/core/subdev/pwr/gk104.c
A;drivers/gpu/drm/nouveau/core/subdev/pwr/memx.c
A;drivers/gpu/drm/nouveau/core/subdev/pwr/nv108.c
A;drivers/gpu/drm/nouveau/core/subdev/pwr/nva3.c
A;drivers/gpu/drm/nouveau/core/subdev/pwr/nvc0.c
A;drivers/gpu/drm/nouveau/core/subdev/pwr/nvd0.c
A;drivers/gpu/drm/nouveau/core/subdev/pwr/priv.h
M;drivers/gpu/drm/nouveau/core/subdev/therm/base.c
M;drivers/gpu/drm/nouveau/core/subdev/therm/fan.c
M;drivers/gpu/drm/nouveau/core/subdev/therm/fanpwm.c
M;drivers/gpu/drm/nouveau/core/subdev/therm/fantog.c
A;drivers/gpu/drm/nouveau/core/subdev/therm/gm107.c
M;drivers/gpu/drm/nouveau/core/subdev/therm/ic.c
M;drivers/gpu/drm/nouveau/core/subdev/therm/nv50.c
M;drivers/gpu/drm/nouveau/core/subdev/therm/nv84.c
M;drivers/gpu/drm/nouveau/core/subdev/therm/nva3.c
M;drivers/gpu/drm/nouveau/core/subdev/therm/nvd0.c
M;drivers/gpu/drm/nouveau/core/subdev/therm/priv.h
M;drivers/gpu/drm/nouveau/core/subdev/therm/temp.c
A;drivers/gpu/drm/nouveau/core/subdev/timer/gk20a.c
M;drivers/gpu/drm/nouveau/core/subdev/timer/nv04.c
A;drivers/gpu/drm/nouveau/core/subdev/timer/nv04.h
A;drivers/gpu/drm/nouveau/core/subdev/timer/priv.h
M;drivers/gpu/drm/nouveau/core/subdev/vm/base.c
M;drivers/gpu/drm/nouveau/core/subdev/vm/nvc0.c
A;drivers/gpu/drm/nouveau/core/subdev/volt/base.c
A;drivers/gpu/drm/nouveau/core/subdev/volt/gpio.c
A;drivers/gpu/drm/nouveau/core/subdev/volt/nv40.c
M;drivers/gpu/drm/nouveau/dispnv04/arb.c
M;drivers/gpu/drm/nouveau/dispnv04/crtc.c
M;drivers/gpu/drm/nouveau/dispnv04/cursor.c
M;drivers/gpu/drm/nouveau/dispnv04/dac.c
M;drivers/gpu/drm/nouveau/dispnv04/dfp.c
M;drivers/gpu/drm/nouveau/dispnv04/disp.c
M;drivers/gpu/drm/nouveau/dispnv04/disp.h
M;drivers/gpu/drm/nouveau/dispnv04/hw.c
M;drivers/gpu/drm/nouveau/dispnv04/hw.h
A;drivers/gpu/drm/nouveau/dispnv04/overlay.c
M;drivers/gpu/drm/nouveau/dispnv04/tvnv04.c
M;drivers/gpu/drm/nouveau/dispnv04/tvnv17.c
M;drivers/gpu/drm/nouveau/dispnv04/tvnv17.h
M;drivers/gpu/drm/nouveau/nouveau_abi16.c
M;drivers/gpu/drm/nouveau/nouveau_abi16.h
M;drivers/gpu/drm/nouveau/nouveau_acpi.c
M;drivers/gpu/drm/nouveau/nouveau_agp.c
M;drivers/gpu/drm/nouveau/nouveau_backlight.c
M;drivers/gpu/drm/nouveau/nouveau_bios.c
M;drivers/gpu/drm/nouveau/nouveau_bo.c
M;drivers/gpu/drm/nouveau/nouveau_bo.h
M;drivers/gpu/drm/nouveau/nouveau_chan.c
M;drivers/gpu/drm/nouveau/nouveau_chan.h
M;drivers/gpu/drm/nouveau/nouveau_connector.c
M;drivers/gpu/drm/nouveau/nouveau_connector.h
M;drivers/gpu/drm/nouveau/nouveau_crtc.h
M;drivers/gpu/drm/nouveau/nouveau_display.c
M;drivers/gpu/drm/nouveau/nouveau_display.h
M;drivers/gpu/drm/nouveau/nouveau_dma.c
M;drivers/gpu/drm/nouveau/nouveau_dma.h
M;drivers/gpu/drm/nouveau/nouveau_dp.c
M;drivers/gpu/drm/nouveau/nouveau_drm.c
M;drivers/gpu/drm/nouveau/nouveau_drm.h
M;drivers/gpu/drm/nouveau/nouveau_encoder.h
M;drivers/gpu/drm/nouveau/nouveau_fbcon.c
M;drivers/gpu/drm/nouveau/nouveau_fbcon.h
M;drivers/gpu/drm/nouveau/nouveau_fence.c
M;drivers/gpu/drm/nouveau/nouveau_fence.h
M;drivers/gpu/drm/nouveau/nouveau_gem.c
M;drivers/gpu/drm/nouveau/nouveau_gem.h
A;drivers/gpu/drm/nouveau/nouveau_hwmon.c
A;drivers/gpu/drm/nouveau/nouveau_hwmon.h
D;drivers/gpu/drm/nouveau/nouveau_hwsq.h
M;drivers/gpu/drm/nouveau/nouveau_ioc32.c
D;drivers/gpu/drm/nouveau/nouveau_mem.c
A;drivers/gpu/drm/nouveau/nouveau_nvif.c
D;drivers/gpu/drm/nouveau/nouveau_perf.c
A;drivers/gpu/drm/nouveau/nouveau_platform.c
A;drivers/gpu/drm/nouveau/nouveau_platform.h
D;drivers/gpu/drm/nouveau/nouveau_pm.c
D;drivers/gpu/drm/nouveau/nouveau_pm.h
M;drivers/gpu/drm/nouveau/nouveau_prime.c
M;drivers/gpu/drm/nouveau/nouveau_sgdma.c
A;drivers/gpu/drm/nouveau/nouveau_sysfs.c
A;drivers/gpu/drm/nouveau/nouveau_sysfs.h
M;drivers/gpu/drm/nouveau/nouveau_ttm.c
A;drivers/gpu/drm/nouveau/nouveau_usif.c
A;drivers/gpu/drm/nouveau/nouveau_usif.h
M;drivers/gpu/drm/nouveau/nouveau_vga.c
D;drivers/gpu/drm/nouveau/nouveau_volt.c
M;drivers/gpu/drm/nouveau/nv04_fbcon.c
M;drivers/gpu/drm/nouveau/nv04_fence.c
D;drivers/gpu/drm/nouveau/nv04_pm.c
M;drivers/gpu/drm/nouveau/nv10_fence.c
M;drivers/gpu/drm/nouveau/nv10_fence.h
M;drivers/gpu/drm/nouveau/nv17_fence.c
D;drivers/gpu/drm/nouveau/nv40_pm.c
M;drivers/gpu/drm/nouveau/nv50_display.c
M;drivers/gpu/drm/nouveau/nv50_fbcon.c
M;drivers/gpu/drm/nouveau/nv50_fence.c
D;drivers/gpu/drm/nouveau/nv50_pm.c
M;drivers/gpu/drm/nouveau/nv84_fence.c
D;drivers/gpu/drm/nouveau/nva3_pm.c
M;drivers/gpu/drm/nouveau/nvc0_fbcon.c
M;drivers/gpu/drm/nouveau/nvc0_fence.c
D;drivers/gpu/drm/nouveau/nvc0_pm.c
A;drivers/gpu/drm/nouveau/nvif/class.h
A;drivers/gpu/drm/nouveau/nvif/client.c
A;drivers/gpu/drm/nouveau/nvif/client.h
A;drivers/gpu/drm/nouveau/nvif/device.c
A;drivers/gpu/drm/nouveau/nvif/device.h
A;drivers/gpu/drm/nouveau/nvif/driver.h
A;drivers/gpu/drm/nouveau/nvif/event.h
A;drivers/gpu/drm/nouveau/nvif/ioctl.h
A;drivers/gpu/drm/nouveau/nvif/list.h
A;drivers/gpu/drm/nouveau/nvif/notify.c
A;drivers/gpu/drm/nouveau/nvif/notify.h
A;drivers/gpu/drm/nouveau/nvif/object.c
A;drivers/gpu/drm/nouveau/nvif/object.h
A;drivers/gpu/drm/nouveau/nvif/os.h
A;drivers/gpu/drm/nouveau/nvif/unpack.h
M;drivers/gpu/drm/omapdrm/omap_connector.c
M;drivers/gpu/drm/omapdrm/omap_crtc.c
M;drivers/gpu/drm/omapdrm/omap_debugfs.c
M;drivers/gpu/drm/omapdrm/omap_dmm_tiler.c
M;drivers/gpu/drm/omapdrm/omap_drv.c
M;drivers/gpu/drm/omapdrm/omap_drv.h
M;drivers/gpu/drm/omapdrm/omap_encoder.c
M;drivers/gpu/drm/omapdrm/omap_fb.c
M;drivers/gpu/drm/omapdrm/omap_fbdev.c
M;drivers/gpu/drm/omapdrm/omap_gem.c
M;drivers/gpu/drm/omapdrm/omap_gem_dmabuf.c
M;drivers/gpu/drm/omapdrm/omap_irq.c
M;drivers/gpu/drm/omapdrm/omap_plane.c
A;drivers/gpu/drm/panel/panel-ld9040.c
A;drivers/gpu/drm/panel/panel-s6e8aa0.c
A;drivers/gpu/drm/panel/panel-simple.c
M;drivers/gpu/drm/qxl/qxl_cmd.c
M;drivers/gpu/drm/qxl/qxl_debugfs.c
M;drivers/gpu/drm/qxl/qxl_display.c
M;drivers/gpu/drm/qxl/qxl_drv.c
M;drivers/gpu/drm/qxl/qxl_drv.h
M;drivers/gpu/drm/qxl/qxl_fb.c
D;drivers/gpu/drm/qxl/qxl_fence.c
M;drivers/gpu/drm/qxl/qxl_gem.c
M;drivers/gpu/drm/qxl/qxl_ioctl.c
M;drivers/gpu/drm/qxl/qxl_irq.c
M;drivers/gpu/drm/qxl/qxl_kms.c
M;drivers/gpu/drm/qxl/qxl_object.c
M;drivers/gpu/drm/qxl/qxl_object.h
A;drivers/gpu/drm/qxl/qxl_prime.c
M;drivers/gpu/drm/qxl/qxl_release.c
M;drivers/gpu/drm/qxl/qxl_ttm.c
M;drivers/gpu/drm/r128/r128_cce.c
M;drivers/gpu/drm/r128/r128_drv.c
M;drivers/gpu/drm/r128/r128_drv.h
M;drivers/gpu/drm/r128/r128_ioc32.c
M;drivers/gpu/drm/r128/r128_irq.c
M;drivers/gpu/drm/r128/r128_state.c
M;drivers/gpu/drm/radeon/atom.c
M;drivers/gpu/drm/radeon/atom.h
M;drivers/gpu/drm/radeon/atombios.h
M;drivers/gpu/drm/radeon/atombios_crtc.c
M;drivers/gpu/drm/radeon/atombios_dp.c
M;drivers/gpu/drm/radeon/atombios_encoders.c
M;drivers/gpu/drm/radeon/atombios_i2c.c
M;drivers/gpu/drm/radeon/btc_dpm.c
M;drivers/gpu/drm/radeon/btcd.h
M;drivers/gpu/drm/radeon/ci_dpm.c
M;drivers/gpu/drm/radeon/ci_smc.c
M;drivers/gpu/drm/radeon/cik.c
M;drivers/gpu/drm/radeon/cik_sdma.c
M;drivers/gpu/drm/radeon/cikd.h
M;drivers/gpu/drm/radeon/clearstate_cayman.h
M;drivers/gpu/drm/radeon/clearstate_ci.h
M;drivers/gpu/drm/radeon/clearstate_si.h
M;drivers/gpu/drm/radeon/cypress_dpm.c
A;drivers/gpu/drm/radeon/dce3_1_afmt.c
M;drivers/gpu/drm/radeon/dce6_afmt.c
D;drivers/gpu/drm/drm_buffer.c
A;drivers/gpu/drm/radeon/drm_buffer.c
D;include/drm/drm_buffer.h
A;drivers/gpu/drm/radeon/drm_buffer.h
M;drivers/gpu/drm/radeon/evergreen.c
M;drivers/gpu/drm/radeon/evergreen_cs.c
M;drivers/gpu/drm/radeon/evergreen_dma.c
M;drivers/gpu/drm/radeon/evergreen_hdmi.c
M;drivers/gpu/drm/radeon/evergreen_reg.h
M;drivers/gpu/drm/radeon/evergreen_smc.h
M;drivers/gpu/drm/radeon/evergreend.h
M;drivers/gpu/drm/radeon/kv_dpm.c
M;drivers/gpu/drm/radeon/mkregtable.c
M;drivers/gpu/drm/radeon/ni.c
M;drivers/gpu/drm/radeon/ni_dma.c
M;drivers/gpu/drm/radeon/ni_dpm.c
M;drivers/gpu/drm/radeon/nid.h
M;drivers/gpu/drm/radeon/pptable.h
M;drivers/gpu/drm/radeon/r100.c
M;drivers/gpu/drm/radeon/r200.c
M;drivers/gpu/drm/radeon/r300.c
M;drivers/gpu/drm/radeon/r300_cmdbuf.c
M;drivers/gpu/drm/radeon/r420.c
M;drivers/gpu/drm/radeon/r500_reg.h
M;drivers/gpu/drm/radeon/r520.c
M;drivers/gpu/drm/radeon/r600.c
D;drivers/gpu/drm/radeon/r600_audio.c
M;drivers/gpu/drm/radeon/r600_cp.c
M;drivers/gpu/drm/radeon/r600_cs.c
M;drivers/gpu/drm/radeon/r600_dma.c
M;drivers/gpu/drm/radeon/r600_dpm.c
M;drivers/gpu/drm/radeon/r600_dpm.h
M;drivers/gpu/drm/radeon/r600_hdmi.c
M;drivers/gpu/drm/radeon/r600d.h
M;drivers/gpu/drm/radeon/radeon.h
M;drivers/gpu/drm/radeon/radeon_acpi.c
M;drivers/gpu/drm/radeon/radeon_agp.c
M;drivers/gpu/drm/radeon/radeon_asic.c
M;drivers/gpu/drm/radeon/radeon_asic.h
M;drivers/gpu/drm/radeon/radeon_atombios.c
M;drivers/gpu/drm/radeon/radeon_atpx_handler.c
M;drivers/gpu/drm/radeon/radeon_benchmark.c
M;drivers/gpu/drm/radeon/radeon_bios.c
M;drivers/gpu/drm/radeon/radeon_combios.c
M;drivers/gpu/drm/radeon/radeon_connectors.c
M;drivers/gpu/drm/radeon/radeon_cp.c
M;drivers/gpu/drm/radeon/radeon_cs.c
M;drivers/gpu/drm/radeon/radeon_device.c
M;drivers/gpu/drm/radeon/radeon_display.c
M;drivers/gpu/drm/radeon/radeon_drv.c
M;drivers/gpu/drm/radeon/radeon_drv.h
M;drivers/gpu/drm/radeon/radeon_encoders.c
M;drivers/gpu/drm/radeon/radeon_family.h
M;drivers/gpu/drm/radeon/radeon_fb.c
M;drivers/gpu/drm/radeon/radeon_fence.c
M;drivers/gpu/drm/radeon/radeon_gart.c
M;drivers/gpu/drm/radeon/radeon_gem.c
M;drivers/gpu/drm/radeon/radeon_i2c.c
A;drivers/gpu/drm/radeon/radeon_ib.c
M;drivers/gpu/drm/radeon/radeon_ioc32.c
M;drivers/gpu/drm/radeon/radeon_irq.c
M;drivers/gpu/drm/radeon/radeon_irq_kms.c
M;drivers/gpu/drm/radeon/radeon_kms.c
M;drivers/gpu/drm/radeon/radeon_legacy_crtc.c
M;drivers/gpu/drm/radeon/radeon_legacy_encoders.c
M;drivers/gpu/drm/radeon/radeon_mem.c
A;drivers/gpu/drm/radeon/radeon_mn.c
M;drivers/gpu/drm/radeon/radeon_mode.h
M;drivers/gpu/drm/radeon/radeon_object.c
M;drivers/gpu/drm/radeon/radeon_object.h
M;drivers/gpu/drm/radeon/radeon_pm.c
M;drivers/gpu/drm/radeon/radeon_prime.c
M;drivers/gpu/drm/radeon/radeon_ring.c
M;drivers/gpu/drm/radeon/radeon_sa.c
M;drivers/gpu/drm/radeon/radeon_semaphore.c
M;drivers/gpu/drm/radeon/radeon_state.c
M;drivers/gpu/drm/radeon/radeon_test.c
M;drivers/gpu/drm/radeon/radeon_trace.h
M;drivers/gpu/drm/radeon/radeon_ttm.c
A;drivers/gpu/drm/radeon/radeon_ucode.c
M;drivers/gpu/drm/radeon/radeon_ucode.h
M;drivers/gpu/drm/radeon/radeon_uvd.c
A;drivers/gpu/drm/radeon/radeon_vce.c
A;drivers/gpu/drm/radeon/radeon_vm.c
M;drivers/gpu/drm/radeon/reg_srcs/cayman
M;drivers/gpu/drm/radeon/reg_srcs/evergreen
M;drivers/gpu/drm/radeon/reg_srcs/r600
M;drivers/gpu/drm/radeon/rs400.c
M;drivers/gpu/drm/radeon/rs600.c
M;drivers/gpu/drm/radeon/rs690.c
M;drivers/gpu/drm/radeon/rs780_dpm.c
M;drivers/gpu/drm/radeon/rv515.c
M;drivers/gpu/drm/radeon/rv6xx_dpm.c
M;drivers/gpu/drm/radeon/rv770.c
M;drivers/gpu/drm/radeon/rv770_dma.c
M;drivers/gpu/drm/radeon/rv770_dpm.c
M;drivers/gpu/drm/radeon/rv770_dpm.h
M;drivers/gpu/drm/radeon/rv770d.h
M;drivers/gpu/drm/radeon/si.c
M;drivers/gpu/drm/radeon/si_dma.c
M;drivers/gpu/drm/radeon/si_dpm.c
M;drivers/gpu/drm/radeon/si_dpm.h
M;drivers/gpu/drm/radeon/si_smc.c
M;drivers/gpu/drm/radeon/sid.h
M;drivers/gpu/drm/radeon/sislands_smc.h
M;drivers/gpu/drm/radeon/sumo_dpm.c
M;drivers/gpu/drm/radeon/sumo_smc.c
M;drivers/gpu/drm/radeon/trinity_dpm.c
M;drivers/gpu/drm/radeon/trinity_smc.c
M;drivers/gpu/drm/radeon/uvd_v1_0.c
M;drivers/gpu/drm/radeon/uvd_v2_2.c
M;drivers/gpu/drm/radeon/uvd_v3_1.c
A;drivers/gpu/drm/radeon/vce_v1_0.c
A;drivers/gpu/drm/radeon/vce_v2_0.c
M;drivers/gpu/drm/rcar-du/rcar_du_crtc.c
M;drivers/gpu/drm/rcar-du/rcar_du_crtc.h
M;drivers/gpu/drm/rcar-du/rcar_du_drv.c
M;drivers/gpu/drm/rcar-du/rcar_du_drv.h
M;drivers/gpu/drm/rcar-du/rcar_du_encoder.c
M;drivers/gpu/drm/rcar-du/rcar_du_encoder.h
M;drivers/gpu/drm/rcar-du/rcar_du_group.c
M;drivers/gpu/drm/rcar-du/rcar_du_group.h
M;drivers/gpu/drm/rcar-du/rcar_du_kms.c
M;drivers/gpu/drm/rcar-du/rcar_du_kms.h
M;drivers/gpu/drm/rcar-du/rcar_du_lvdscon.c
M;drivers/gpu/drm/rcar-du/rcar_du_lvdscon.h
M;drivers/gpu/drm/rcar-du/rcar_du_lvdsenc.c
M;drivers/gpu/drm/rcar-du/rcar_du_lvdsenc.h
M;drivers/gpu/drm/rcar-du/rcar_du_plane.c
M;drivers/gpu/drm/rcar-du/rcar_du_plane.h
M;drivers/gpu/drm/rcar-du/rcar_du_vgacon.c
M;drivers/gpu/drm/rcar-du/rcar_du_vgacon.h
M;drivers/gpu/drm/savage/savage_bci.c
M;drivers/gpu/drm/savage/savage_drv.c
M;drivers/gpu/drm/savage/savage_drv.h
M;drivers/gpu/drm/savage/savage_state.c
M;drivers/gpu/drm/shmobile/shmob_drm_backlight.c
M;drivers/gpu/drm/shmobile/shmob_drm_backlight.h
M;drivers/gpu/drm/shmobile/shmob_drm_crtc.c
M;drivers/gpu/drm/shmobile/shmob_drm_crtc.h
M;drivers/gpu/drm/shmobile/shmob_drm_drv.c
M;drivers/gpu/drm/shmobile/shmob_drm_drv.h
M;drivers/gpu/drm/shmobile/shmob_drm_kms.c
M;drivers/gpu/drm/shmobile/shmob_drm_kms.h
M;drivers/gpu/drm/shmobile/shmob_drm_plane.c
M;drivers/gpu/drm/shmobile/shmob_drm_plane.h
M;drivers/gpu/drm/shmobile/shmob_drm_regs.h
M;drivers/gpu/drm/sis/sis_drv.c
M;drivers/gpu/drm/sis/sis_drv.h
M;drivers/gpu/drm/sis/sis_mm.c
A;drivers/gpu/drm/sti/NOTES
A;drivers/gpu/drm/sti/sti_compositor.c
A;drivers/gpu/drm/sti/sti_compositor.h
A;drivers/gpu/drm/sti/sti_drm_crtc.c
A;drivers/gpu/drm/sti/sti_drm_crtc.h
A;drivers/gpu/drm/sti/sti_drm_drv.c
A;drivers/gpu/drm/sti/sti_drm_drv.h
A;drivers/gpu/drm/sti/sti_drm_plane.c
A;drivers/gpu/drm/sti/sti_drm_plane.h
A;drivers/gpu/drm/sti/sti_gdp.c
A;drivers/gpu/drm/sti/sti_gdp.h
A;drivers/gpu/drm/sti/sti_hda.c
A;drivers/gpu/drm/sti/sti_hdmi.c
A;drivers/gpu/drm/sti/sti_hdmi.h
A;drivers/gpu/drm/sti/sti_hdmi_tx3g0c55phy.c
A;drivers/gpu/drm/sti/sti_hdmi_tx3g0c55phy.h
A;drivers/gpu/drm/sti/sti_hdmi_tx3g4c28phy.c
A;drivers/gpu/drm/sti/sti_hdmi_tx3g4c28phy.h
A;drivers/gpu/drm/sti/sti_layer.c
A;drivers/gpu/drm/sti/sti_layer.h
A;drivers/gpu/drm/sti/sti_mixer.c
A;drivers/gpu/drm/sti/sti_mixer.h
A;drivers/gpu/drm/sti/sti_tvout.c
A;drivers/gpu/drm/sti/sti_vid.c
A;drivers/gpu/drm/sti/sti_vid.h
A;drivers/gpu/drm/sti/sti_vtac.c
A;drivers/gpu/drm/sti/sti_vtg.c
A;drivers/gpu/drm/sti/sti_vtg.h
M;drivers/gpu/drm/tdfx/tdfx_drv.c
A;drivers/gpu/drm/tegra/dc.c
D;drivers/gpu/host1x/drm/dc.h
A;drivers/gpu/drm/tegra/dc.h
A;drivers/gpu/drm/tegra/dpaux.c
A;drivers/gpu/drm/tegra/dpaux.h
A;drivers/gpu/drm/tegra/drm.c
A;drivers/gpu/drm/tegra/drm.h
A;drivers/gpu/drm/tegra/dsi.c
A;drivers/gpu/drm/tegra/dsi.h
D;drivers/gpu/host1x/drm/fb.c
A;drivers/gpu/drm/tegra/fb.c
A;drivers/gpu/drm/tegra/gem.c
A;drivers/gpu/drm/tegra/gem.h
A;drivers/gpu/drm/tegra/gr2d.c
A;drivers/gpu/drm/tegra/gr2d.h
A;drivers/gpu/drm/tegra/gr3d.c
A;drivers/gpu/drm/tegra/gr3d.h
A;drivers/gpu/drm/tegra/hdmi.c
A;drivers/gpu/drm/tegra/hdmi.h
A;drivers/gpu/drm/tegra/mipi-phy.c
A;drivers/gpu/drm/tegra/mipi-phy.h
A;drivers/gpu/drm/tegra/output.c
A;drivers/gpu/drm/tegra/rgb.c
A;drivers/gpu/drm/tegra/sor.c
A;drivers/gpu/drm/tegra/sor.h
M;drivers/gpu/drm/tilcdc/tilcdc_crtc.c
M;drivers/gpu/drm/tilcdc/tilcdc_drv.c
M;drivers/gpu/drm/tilcdc/tilcdc_drv.h
M;drivers/gpu/drm/tilcdc/tilcdc_panel.c
M;drivers/gpu/drm/tilcdc/tilcdc_slave.c
M;drivers/gpu/drm/tilcdc/tilcdc_tfp410.c
M;drivers/gpu/drm/ttm/ttm_agp_backend.c
M;drivers/gpu/drm/ttm/ttm_bo.c
M;drivers/gpu/drm/ttm/ttm_bo_manager.c
M;drivers/gpu/drm/ttm/ttm_bo_util.c
M;drivers/gpu/drm/ttm/ttm_bo_vm.c
M;drivers/gpu/drm/ttm/ttm_execbuf_util.c
M;drivers/gpu/drm/ttm/ttm_lock.c
M;drivers/gpu/drm/ttm/ttm_memory.c
M;drivers/gpu/drm/ttm/ttm_module.c
M;drivers/gpu/drm/ttm/ttm_object.c
M;drivers/gpu/drm/ttm/ttm_page_alloc.c
M;drivers/gpu/drm/ttm/ttm_page_alloc_dma.c
M;drivers/gpu/drm/ttm/ttm_tt.c
M;drivers/gpu/drm/udl/udl_connector.c
M;drivers/gpu/drm/udl/udl_drv.c
M;drivers/gpu/drm/udl/udl_drv.h
M;drivers/gpu/drm/udl/udl_fb.c
M;drivers/gpu/drm/udl/udl_gem.c
M;drivers/gpu/drm/udl/udl_main.c
M;drivers/gpu/drm/udl/udl_modeset.c
M;drivers/gpu/drm/via/via_dma.c
M;drivers/gpu/drm/via/via_dmablit.c
M;drivers/gpu/drm/via/via_drv.c
M;drivers/gpu/drm/via/via_drv.h
M;drivers/gpu/drm/via/via_irq.c
M;drivers/gpu/drm/via/via_map.c
M;drivers/gpu/drm/via/via_mm.c
M;drivers/gpu/drm/via/via_verifier.c
M;drivers/gpu/drm/via/via_video.c
